Date,Close,High,Low,Open,Volume,label,ticker
2023-06-13,116647.234375,117232.91086558579,114206.91566422595,114206.91566422595,6232477,skhynix,000660.KS
2023-06-14,115963.953125,116842.46792140152,115280.66383890994,115963.953125,3240260,skhynix,000660.KS
2023-06-15,116159.15625,118209.0237132353,115183.02888655463,117330.50908613447,3778592,skhynix,000660.KS
2023-06-16,116061.5625,116940.07727081582,113523.63093986543,114499.75846299411,4303391,skhynix,000660.KS
2023-06-19,112059.4296875,115671.10120181838,110790.46402030706,115183.03748366726,4208396,skhynix,000660.KS
2023-06-20,113328.40625,114206.92102713179,110497.63641257536,111278.53843669251,3319570,skhynix,000660.KS
2023-06-21,112352.2734375,114694.97939970678,111864.20969537359,113426.0136701781,2728146,skhynix,000660.KS
2023-06-22,111278.5390625,113133.18138020833,110692.86254111842,111473.7645696272,2612402,skhynix,000660.KS
2023-06-23,110888.078125,112449.88204225352,109814.33793188819,111278.52910431338,2987472,skhynix,000660.KS
2023-06-26,110790.46875,111180.91974118943,108545.37555066078,110400.01775881057,3350758,skhynix,000660.KS
2023-06-27,110302.40625,111278.53373893806,108154.92577433628,111278.53373893806,3602087,skhynix,000660.KS
2023-06-28,111571.390625,112449.90551181103,110107.19914698163,111473.77785979878,3178571,skhynix,000660.KS
2023-06-29,113724.5078125,114898.94334929001,112060.7241353808,112745.81153184165,4398301,skhynix,000660.KS
2023-06-30,112745.8125,113039.42138671875,110788.419921875,112158.5947265625,2674318,skhynix,000660.KS
2023-07-03,115094.6875,116366.99271896259,112843.6859587585,112843.6859587585,3022009,skhynix,000660.KS
2023-07-04,115388.2890625,115877.63719253604,114703.20168044954,115681.89794052162,1988592,skhynix,000660.KS
2023-07-05,114213.84375,115681.88801413882,113626.62604434448,115584.01839652956,2483034,skhynix,000660.KS
2023-07-06,111375.625,113626.6262082601,110690.53767574692,113528.75659050966,3465047,skhynix,000660.KS
2023-07-07,109418.2421875,110592.67770292934,108831.02442978534,110299.068824072,2781723,skhynix,000660.KS
2023-07-10,107950.1953125,110494.80553745467,107362.97756827969,109418.23967305076,3163245,skhynix,000660.KS
2023-07-11,110984.1484375,110984.1484375,108831.01680996473,109124.625668265,2209391,skhynix,000660.KS
2023-07-12,112941.546875,112941.546875,110396.93663344887,110788.41513214905,2228477,skhynix,000660.KS
2023-07-13,111669.2421875,114507.46131408852,111179.89406222611,112941.5473132121,3421492,skhynix,000660.KS
2023-07-14,115486.1484375,117639.28001853813,112843.6687698623,113039.40800450213,5817889,skhynix,000660.KS
2023-07-17,114703.203125,116171.24753359641,113528.76759812287,114409.59424328072,2427281,skhynix,000660.KS
2023-07-18,115290.3984375,116464.83373567487,114213.83274750637,114996.78961295629,2299880,skhynix,000660.KS
2023-07-19,114996.828125,116562.74238031915,114213.87099734043,116171.26381648937,2580301,skhynix,000660.KS
2023-07-20,114409.5859375,114996.80365830839,112745.80239520958,114018.10745696108,1949776,skhynix,000660.KS
2023-07-21,112647.9375,112647.9375,110788.41463944396,112256.45900304083,2745384,skhynix,000660.KS
2023-07-24,111571.3828125,112452.20951891447,110494.81683799342,111669.25244654606,2761991,skhynix,000660.KS
2023-07-25,110984.1484375,111767.10539296738,109809.71300429894,111571.36615410053,2678385,skhynix,000660.KS
2023-07-26,110592.6796875,113626.63815680309,108928.89601078539,113528.76852876105,4995935,skhynix,000660.KS
2023-07-27,121358.3515625,121358.3515625,111669.25736517138,112550.08411038306,9638980,skhynix,000660.KS
