Date,Close,High,Low,Open,Volume,label,ticker
2022-06-30,233879.5625,238752.05338541666,230468.81888020833,235341.309765625,764891,naver,035420.KS
2022-07-01,230956.0625,236315.80234704644,227545.31896097047,233879.55696202532,527033,naver,035420.KS
2022-07-04,229007.0625,233879.55319148937,224621.82087765957,231443.30784574468,512776,naver,035420.KS
2022-07-05,236803.046875,242162.78661908436,230956.0580632716,232417.8052662037,654854,naver,035420.KS
2022-07-06,237290.3125,243137.30171971253,230468.82507700205,233879.56878850103,875386,naver,035420.KS
2022-07-07,238752.046875,242650.03947704082,236803.0505739796,239726.5450255102,547620,naver,035420.KS
2022-07-08,242650.046875,246060.7905057731,239726.55233433735,240701.05051455824,652395,naver,035420.KS
2022-07-11,234366.8125,241675.54885654885,232417.81613825363,239726.55249480248,554603,naver,035420.KS
2022-07-12,227545.3125,231443.30500535332,224621.818120985,230468.806879015,601679,naver,035420.KS
2022-07-13,231443.328125,232905.07546052634,226083.58789473685,226083.58789473685,451619,naver,035420.KS
2022-07-14,227545.3125,229981.55781584582,225109.06718415418,226083.5653104925,611226,naver,035420.KS
2022-07-15,225109.0625,228519.80587121213,222185.56818181818,228519.80587121213,826920,naver,035420.KS
2022-07-18,240213.796875,240701.04595588235,227058.07169117645,228032.56985294117,986963,naver,035420.KS
2022-07-19,237290.3125,237777.5616016427,233879.56878850103,236315.81429671458,350932,naver,035420.KS
2022-07-20,239726.546875,247035.2830602134,238264.79963795733,244599.03766514227,635582,naver,035420.KS
2022-07-21,244111.8125,249958.8020209581,240213.81948602796,242162.81599301397,567875,naver,035420.KS
2022-07-22,243624.546875,247035.29053124998,240701.0523125,243624.546875,465586,naver,035420.KS
2022-07-25,241675.546875,242650.04504788306,237777.55418346773,241675.546875,380368,naver,035420.KS
2022-07-26,238752.046875,238752.046875,234366.8051977041,238264.7977997449,432397,naver,035420.KS
2022-07-27,239726.546875,241188.2941120427,234854.05608485773,241188.2941120427,576997,naver,035420.KS
2022-07-28,240701.046875,248497.03219888665,239239.29962677127,244599.03953694334,564324,naver,035420.KS
2022-07-29,252395.03125,255318.5258204633,245086.29482384172,245573.54391891893,1105156,naver,035420.KS
2022-08-01,252395.03125,254831.2767253861,249958.7857746139,253856.77853523166,532517,naver,035420.KS
2022-08-02,252395.03125,253856.77853523166,247522.5402992278,253856.77853523166,551218,naver,035420.KS
2022-08-03,262140.0,264088.99628252786,248497.02602230484,249471.52416356877,831121,naver,035420.KS
2022-08-04,266525.21875,270910.4600091408,264088.9736060329,265550.72069241316,960547,naver,035420.KS
2022-08-05,260191.03125,273834.0066713483,258729.28388342698,270423.26281601127,949836,naver,035420.KS
2022-08-08,251907.796875,254831.29161629596,250446.04950435204,254344.04249274664,940226,naver,035420.KS
2022-08-09,258242.0,260190.9962264151,252882.2603773585,254344.0075471698,529474,naver,035420.KS
2022-08-10,255318.53125,259216.52409351146,254344.03303912215,255805.78035543894,317975,naver,035420.KS
2022-08-11,260678.25,264088.9934579439,259216.50280373832,262627.24626168224,517715,naver,035420.KS
2022-08-12,258729.28125,262627.2741878531,258242.03213276836,260678.27771892658,402713,naver,035420.KS
2022-08-16,252882.28125,262140.01408959538,251420.53395953757,261652.76499277455,864710,naver,035420.KS
2022-08-17,251420.53125,253369.52761627905,248009.7876090116,252395.0294331395,433453,naver,035420.KS
2022-08-18,243624.546875,249471.536,242650.04868749998,247522.53962499998,788467,naver,035420.KS
2022-08-19,241675.546875,244599.04139364918,239726.55052923388,244111.79230720765,382703,naver,035420.KS
2022-08-22,239239.3125,240701.05982688392,235341.31962830957,238752.0633910387,340467,naver,035420.KS
2022-08-23,234854.0625,238264.80614626556,233879.56431535268,237290.30796161824,400035,naver,035420.KS
2022-08-24,235341.296875,237290.29312241203,234366.798751294,235828.545936853,344838,naver,035420.KS
