Date,Close,High,Low,Open,Volume,label,ticker
2020-07-06,1198.5,1198.5999755859375,1190.6800537109375,1198.5999755859375,0,usdkrw,KRW=X
2020-07-07,1190.9300537109375,1197.06005859375,1188.3499755859375,1189.9200439453125,0,usdkrw,KRW=X
2020-07-08,1195.699951171875,1198.719970703125,1191.7099609375,1195.9200439453125,0,usdkrw,KRW=X
2020-07-09,1192.02001953125,1198.56005859375,1190.3800048828125,1191.31005859375,0,usdkrw,KRW=X
2020-07-10,1195.77001953125,1205.030029296875,1196.530029296875,1196.530029296875,0,usdkrw,KRW=X
2020-07-13,1199.52001953125,1203.3199462890625,1198.1500244140625,1200.8800048828125,0,usdkrw,KRW=X
2020-07-14,1203.780029296875,1207.800048828125,1203.0999755859375,1203.4599609375,0,usdkrw,KRW=X
2020-07-15,1203.97998046875,1204.9000244140625,1197.5,1203.969970703125,0,usdkrw,KRW=X
2020-07-16,1200.469970703125,1206.699951171875,1199.75,1200.3499755859375,0,usdkrw,KRW=X
2020-07-17,1204.22998046875,1206.699951171875,1201.0,1204.2099609375,0,usdkrw,KRW=X
2020-07-20,1202.530029296875,1206.25,1201.1700439453125,1201.8900146484375,0,usdkrw,KRW=X
2020-07-21,1200.030029296875,1200.93994140625,1192.7900390625,1200.0899658203125,0,usdkrw,KRW=X
2020-07-22,1192.739990234375,1198.7900390625,1190.969970703125,1192.02001953125,0,usdkrw,KRW=X
2020-07-23,1197.22998046875,1202.9300537109375,1195.1099853515625,1197.47998046875,0,usdkrw,KRW=X
2020-07-24,1200.93994140625,1203.77001953125,1198.1099853515625,1201.6600341796875,0,usdkrw,KRW=X
2020-07-27,1200.489990234375,1199.969970703125,1193.510009765625,1199.969970703125,0,usdkrw,KRW=X
2020-07-28,1195.9200439453125,1201.030029296875,1189.469970703125,1194.97998046875,0,usdkrw,KRW=X
2020-07-29,1199.3699951171875,1199.3699951171875,1190.300048828125,1198.449951171875,0,usdkrw,KRW=X
2020-07-30,1190.72998046875,1197.0,1187.1700439453125,1188.9300537109375,0,usdkrw,KRW=X
2020-07-31,1189.56005859375,1193.4000244140625,1186.1700439453125,1189.56005859375,0,usdkrw,KRW=X
2020-08-03,1193.3900146484375,1196.1700439453125,1191.0799560546875,1192.699951171875,0,usdkrw,KRW=X
2020-08-04,1191.760009765625,1196.43994140625,1190.0999755859375,1191.0999755859375,0,usdkrw,KRW=X
2020-08-05,1192.25,1192.699951171875,1182.449951171875,1189.6500244140625,0,usdkrw,KRW=X
2020-08-06,1185.1800537109375,1186.9100341796875,1181.3900146484375,1184.75,0,usdkrw,KRW=X
2020-08-07,1183.1700439453125,1190.25,1182.77001953125,1183.489990234375,0,usdkrw,KRW=X
2020-08-10,1188.1500244140625,1188.3499755859375,1183.52001953125,1188.1099853515625,0,usdkrw,KRW=X
2020-08-11,1185.18994140625,1187.25,1180.81005859375,1185.56005859375,0,usdkrw,KRW=X
2020-08-12,1184.97998046875,1187.27001953125,1181.6099853515625,1185.25,0,usdkrw,KRW=X
2020-08-13,1182.75,1184.93994140625,1180.6199951171875,1182.43994140625,0,usdkrw,KRW=X
2020-08-14,1184.1199951171875,1187.3299560546875,1183.4000244140625,1183.989990234375,0,usdkrw,KRW=X
2020-08-17,1186.0400390625,1186.0400390625,1182.449951171875,1186.0400390625,0,usdkrw,KRW=X
2020-08-18,1183.0999755859375,1185.97998046875,1181.3800048828125,1183.52001953125,0,usdkrw,KRW=X
2020-08-19,1183.6400146484375,1183.6199951171875,1175.4000244140625,1179.949951171875,0,usdkrw,KRW=X
2020-08-20,1181.2099609375,1190.0999755859375,1182.449951171875,1183.239990234375,0,usdkrw,KRW=X
2020-08-21,1184.2900390625,1192.510009765625,1182.4300537109375,1183.4300537109375,0,usdkrw,KRW=X
2020-08-24,1191.199951171875,1191.25,1185.1400146484375,1190.050048828125,0,usdkrw,KRW=X
2020-08-25,1188.25,1188.9000244140625,1183.6099853515625,1188.010009765625,0,usdkrw,KRW=X
2020-08-26,1186.4599609375,1188.4000244140625,1183.719970703125,1186.02001953125,0,usdkrw,KRW=X
2020-08-27,1183.8499755859375,1187.300048828125,1181.8499755859375,1183.4000244140625,0,usdkrw,KRW=X
2020-08-28,1186.5799560546875,1187.02001953125,1180.010009765625,1185.5999755859375,0,usdkrw,KRW=X
2020-08-31,1179.5899658203125,1187.949951171875,1178.739990234375,1179.5899658203125,0,usdkrw,KRW=X
2020-09-01,1187.0400390625,1187.0400390625,1181.02001953125,1185.300048828125,0,usdkrw,KRW=X
2020-09-02,1184.9200439453125,1190.4100341796875,1183.43994140625,1184.9200439453125,0,usdkrw,KRW=X
2020-09-03,1188.6500244140625,1191.5,1184.43994140625,1187.949951171875,0,usdkrw,KRW=X
2020-09-04,1190.780029296875,1191.489990234375,1187.1099853515625,1191.0699462890625,0,usdkrw,KRW=X
2020-09-07,1186.4200439453125,1188.6500244140625,1185.0400390625,1186.989990234375,0,usdkrw,KRW=X
2020-09-08,1186.81005859375,1190.02001953125,1185.3199462890625,1186.47998046875,0,usdkrw,KRW=X
2020-09-09,1189.239990234375,1190.9000244140625,1183.5,1189.260009765625,0,usdkrw,KRW=X
2020-09-10,1184.3800048828125,1187.8299560546875,1183.3499755859375,1184.06005859375,0,usdkrw,KRW=X
2020-09-11,1187.22998046875,1189.1500244140625,1184.8900146484375,1186.93994140625,0,usdkrw,KRW=X
2020-09-14,1186.969970703125,1186.8800048828125,1179.6300048828125,1185.780029296875,0,usdkrw,KRW=X
2020-09-15,1180.8399658203125,1183.1199951171875,1176.3199462890625,1181.199951171875,0,usdkrw,KRW=X
2020-09-16,1179.25,1181.1700439453125,1169.760009765625,1179.8499755859375,0,usdkrw,KRW=X
2020-09-17,1172.0699462890625,1177.22998046875,1169.780029296875,1173.800048828125,0,usdkrw,KRW=X
2020-09-18,1168.6500244140625,1168.760009765625,1158.6400146484375,1168.760009765625,0,usdkrw,KRW=X
2020-09-21,1163.989990234375,1167.27001953125,1155.5899658203125,1163.97998046875,0,usdkrw,KRW=X
2020-09-22,1163.8499755859375,1166.0,1158.4000244140625,1162.0999755859375,0,usdkrw,KRW=X
2020-09-23,1162.5,1169.3299560546875,1160.0999755859375,1160.800048828125,0,usdkrw,KRW=X
2020-09-24,1169.72998046875,1175.550048828125,1166.780029296875,1168.030029296875,0,usdkrw,KRW=X
